"","BC_ID","Gen_0","Strain","Environment"
"4473",247335,-6.06798425778,"DivAnc","1_SC5"
"4474",248525,-3.09209312138,"DivAnc","1_SC5"
"4475",249702,-6.06798425778,"DivAnc","1_SC5"
"4476",250309,-3.34535033524,"DivAnc","1_SC5"
"4477",250313,-6.06798425778,"DivAnc","1_SC5"
"4478",251174,-6.06798425778,"DivAnc","1_SC5"
"4479",251508,-4.53650534074,"DivAnc","1_SC5"
"4480",251856,-3.21489472793,"DivAnc","1_SC5"
"4481",253044,-5.59086300306,"DivAnc","1_SC5"
"4482",253342,-3.01298839625,"DivAnc","1_SC5"
"4483",253789,-3.01837864518,"DivAnc","1_SC5"
"4484",257477,-3.10278255675,"DivAnc","1_SC5"
"4485",258660,-3.25507090113,"DivAnc","1_SC5"
"4486",258802,-3.35786689267,"DivAnc","1_SC5"
"4487",259214,-3.28194304753,"DivAnc","1_SC5"
"4488",259674,-6.06798425778,"DivAnc","1_SC5"
"4489",260688,-3.96761371266,"DivAnc","1_SC5"
"4490",263633,-5.76695426211,"DivAnc","1_SC5"
"4491",264592,-6.06798425778,"DivAnc","1_SC5"
"4492",264901,-3.22599945319,"DivAnc","1_SC5"
"4493",265670,-6.06798425778,"DivAnc","1_SC5"
"4494",265815,-6.06798425778,"DivAnc","1_SC5"
"4495",266716,-4.78923065682,"DivAnc","1_SC5"
"4496",267024,-4.03456050229,"DivAnc","1_SC5"
"4497",268057,-3.31824794221,"DivAnc","1_SC5"
"4498",268193,-4.05514703307,"DivAnc","1_SC5"
"4499",268602,-6.06798425778,"DivAnc","1_SC5"
"4500",268740,-2.66400629411,"DivAnc","1_SC5"
"4501",268845,-3.11908249681,"DivAnc","1_SC5"
"4502",269053,-5.59086300306,"DivAnc","1_SC5"
"4503",269179,-4.23547534507,"DivAnc","1_SC5"
"4504",270607,-3.36814653191,"DivAnc","1_SC5"
"4505",270713,-3.95739454748,"DivAnc","1_SC5"
"4506",270722,-6.06798425778,"DivAnc","1_SC5"
"4507",271121,-6.06798425778,"DivAnc","1_SC5"
"4508",271831,-3.31593580996,"DivAnc","1_SC5"
"4509",272657,-6.06798425778,"DivAnc","1_SC5"
"4510",272688,-4.70625642176,"DivAnc","1_SC5"
"4511",273096,-5.16489427079,"DivAnc","1_SC5"
"4512",274280,-3.23419988312,"DivAnc","1_SC5"
"4513",277085,-3.95739454748,"DivAnc","1_SC5"
"4514",278837,-3.78695089053,"DivAnc","1_SC5"
"4515",279760,-6.06798425778,"DivAnc","1_SC5"
"4516",279847,-4.09485640418,"DivAnc","1_SC5"
"4517",279974,-6.06798425778,"DivAnc","1_SC5"
"4518",280259,-3.01993108466,"DivAnc","1_SC5"
"4519",281208,-3.09531866551,"DivAnc","1_SC5"
"4520",283071,-6.06798425778,"DivAnc","1_SC5"
"4521",283681,-5.76695426211,"DivAnc","1_SC5"
"4522",286254,-6.06798425778,"DivAnc","1_SC5"
"4523",286813,-4.3121094021,"DivAnc","1_SC5"
"4524",287019,-3.11713279889,"DivAnc","1_SC5"
"4525",288405,-6.06798425778,"DivAnc","1_SC5"
"4526",288412,-3.20644984692,"DivAnc","1_SC5"
"4527",289246,-4.11374174834,"DivAnc","1_SC5"
"4528",290388,-6.06798425778,"DivAnc","1_SC5"
"4529",291783,-5.59086300306,"DivAnc","1_SC5"
"4530",292486,-3.23039581954,"DivAnc","1_SC5"
"4531",292524,-3.94741032657,"DivAnc","1_SC5"
"4532",292548,-3.34452858574,"DivAnc","1_SC5"
"4533",292760,-2.99868624566,"DivAnc","1_SC5"
"4534",293429,-3.10372462758,"DivAnc","1_SC5"
"4535",294034,-4.65301090981,"DivAnc","1_SC5"
"4536",294646,-6.06798425778,"DivAnc","1_SC5"
"4537",296100,-3.54554002427,"DivAnc","1_SC5"
"4538",298300,-6.06798425778,"DivAnc","1_SC5"
"4539",299848,-4.414771744,"DivAnc","1_SC5"
"4540",302243,-3.03900655257,"DivAnc","1_SC5"
"4541",303367,-6.06798425778,"DivAnc","1_SC5"
"4542",303894,-3.22537501817,"DivAnc","1_SC5"
"4543",304281,-6.06798425778,"DivAnc","1_SC5"
"4544",304554,-3.40997286112,"DivAnc","1_SC5"
"4545",305110,-3.16652593638,"DivAnc","1_SC5"
"4546",306117,-6.06798425778,"DivAnc","1_SC5"
"4547",307680,-6.06798425778,"DivAnc","1_SC5"
"4548",308748,-5.46592426645,"DivAnc","1_SC5"
"4549",312352,-3.03738453581,"DivAnc","1_SC5"
"4550",312970,-2.93636559343,"DivAnc","1_SC5"
"4551",313423,-5.76695426211,"DivAnc","1_SC5"
"4552",313969,-3.79382640851,"DivAnc","1_SC5"
"4553",314056,-6.06798425778,"DivAnc","1_SC5"
"4554",316532,-3.52391621343,"DivAnc","1_SC5"
"4555",317000,-4.01107940644,"DivAnc","1_SC5"
"4556",317054,-6.06798425778,"DivAnc","1_SC5"
"4557",317505,-5.76695426211,"DivAnc","1_SC5"
"4558",319376,-5.76695426211,"DivAnc","1_SC5"
"4559",319400,-2.98484011463,"DivAnc","1_SC5"
"4560",319468,-6.06798425778,"DivAnc","1_SC5"
"4561",320516,-3.87765255961,"DivAnc","1_SC5"
"4562",322962,-3.36728054063,"DivAnc","1_SC5"
"4563",323402,-6.06798425778,"DivAnc","1_SC5"
"4564",323816,-5.06798425778,"DivAnc","1_SC5"
"4565",325789,-3.46701136209,"DivAnc","1_SC5"
"4566",325791,-3.22288621776,"DivAnc","1_SC5"
"4567",325792,-3.47803465645,"DivAnc","1_SC5"
"4568",325793,-6.06798425778,"DivAnc","1_SC5"
"4569",325794,-3.9816244271,"DivAnc","1_SC5"
"4570",325795,-4.27559256828,"DivAnc","1_SC5"
"4571",325796,-4.4052264261,"DivAnc","1_SC5"
"4572",325797,-4.05095091848,"DivAnc","1_SC5"
"4573",1,-6.10805703515,"DivAnc","1_YPD"
"4574",16,-6.40908703082,"DivAnc","1_YPD"
"4575",23,-5.9319657761,"DivAnc","1_YPD"
"4576",30,-3.7435060398,"DivAnc","1_YPD"
"4577",38,-5.9319657761,"DivAnc","1_YPD"
"4578",45,-3.51588027776,"DivAnc","1_YPD"
"4579",49,-5.80702703949,"DivAnc","1_YPD"
"4580",51,-6.40908703082,"DivAnc","1_YPD"
"4581",53,-3.01779898222,"DivAnc","1_YPD"
"4582",54,-6.10805703515,"DivAnc","1_YPD"
"4583",56,-6.40908703082,"DivAnc","1_YPD"
"4584",60,-5.9319657761,"DivAnc","1_YPD"
"4585",87,-6.40908703082,"DivAnc","1_YPD"
"4586",95,-3.12782634376,"DivAnc","1_YPD"
"4587",99,-5.9319657761,"DivAnc","1_YPD"
"4588",102,-3.5433909709,"DivAnc","1_YPD"
"4589",107,-5.71011702648,"DivAnc","1_YPD"
"4590",128,-2.74907580953,"DivAnc","1_YPD"
"4591",151,-2.76092225224,"DivAnc","1_YPD"
"4592",160,-3.53751409527,"DivAnc","1_YPD"
"4593",179,-5.9319657761,"DivAnc","1_YPD"
"4594",196,-2.90734330119,"DivAnc","1_YPD"
"4595",208,-2.92237325483,"DivAnc","1_YPD"
"4596",209,-6.40908703082,"DivAnc","1_YPD"
"4597",215,-3.1058909734,"DivAnc","1_YPD"
"4598",226,-5.80702703949,"DivAnc","1_YPD"
"4599",227,-4.53402576742,"DivAnc","1_YPD"
"4600",233,-3.10073608223,"DivAnc","1_YPD"
"4601",235,-3.25375099335,"DivAnc","1_YPD"
"4602",256,-3.23126205895,"DivAnc","1_YPD"
"4603",270,-6.10805703515,"DivAnc","1_YPD"
"4604",276,-3.51922530956,"DivAnc","1_YPD"
"4605",279,-3.26141070658,"DivAnc","1_YPD"
"4606",284,-2.81779976576,"DivAnc","1_YPD"
"4607",285,-6.40908703082,"DivAnc","1_YPD"
"4608",287,-5.9319657761,"DivAnc","1_YPD"
"4609",294,-3.02599010087,"DivAnc","1_YPD"
"4610",300,-2.93589212161,"DivAnc","1_YPD"
"4611",301,-6.10805703515,"DivAnc","1_YPD"
"4612",308,-3.34500359485,"DivAnc","1_YPD"
"4613",309,-5.9319657761,"DivAnc","1_YPD"
"4614",320,-6.40908703082,"DivAnc","1_YPD"
"4615",353,-6.40908703082,"DivAnc","1_YPD"
"4616",359,-4.63093578043,"DivAnc","1_YPD"
"4617",379,-3.20388266687,"DivAnc","1_YPD"
"4618",387,-4.19424318277,"DivAnc","1_YPD"
"4619",388,-3.51421737407,"DivAnc","1_YPD"
"4620",406,-6.10805703515,"DivAnc","1_YPD"
"4621",411,-3.07563975632,"DivAnc","1_YPD"
"4622",414,-6.40908703082,"DivAnc","1_YPD"
"4623",421,-5.63093578043,"DivAnc","1_YPD"
"4624",430,-3.0876957525,"DivAnc","1_YPD"
"4625",436,-2.80887672441,"DivAnc","1_YPD"
"4626",445,-4.01288768372,"DivAnc","1_YPD"
"4627",447,-6.10805703515,"DivAnc","1_YPD"
"4628",472,-3.04906194163,"DivAnc","1_YPD"
"4629",556,-6.40908703082,"DivAnc","1_YPD"
"4630",578,-3.16629722134,"DivAnc","1_YPD"
"4631",581,-6.40908703082,"DivAnc","1_YPD"
"4632",590,-6.40908703082,"DivAnc","1_YPD"
"4633",593,-6.40908703082,"DivAnc","1_YPD"
"4634",600,-2.99344605092,"DivAnc","1_YPD"
"4635",606,-3.41476987815,"DivAnc","1_YPD"
"4636",609,-2.8770974794,"DivAnc","1_YPD"
"4637",610,-3.5683537962,"DivAnc","1_YPD"
"4638",618,-6.40908703082,"DivAnc","1_YPD"
"4639",637,-6.10805703515,"DivAnc","1_YPD"
"4640",644,-5.9319657761,"DivAnc","1_YPD"
"4641",671,-6.40908703082,"DivAnc","1_YPD"
"4642",674,-6.40908703082,"DivAnc","1_YPD"
"4643",675,-4.57657811811,"DivAnc","1_YPD"
"4644",677,-6.10805703515,"DivAnc","1_YPD"
"4645",682,-3.1881947816,"DivAnc","1_YPD"
"4646",694,-5.9319657761,"DivAnc","1_YPD"
"4647",698,-5.71011702648,"DivAnc","1_YPD"
"4648",722,-2.95868394466,"DivAnc","1_YPD"
"4649",744,-6.40908703082,"DivAnc","1_YPD"
"4650",753,-5.71011702648,"DivAnc","1_YPD"
"4651",787,-6.10805703515,"DivAnc","1_YPD"
"4652",800,-5.08686773608,"DivAnc","1_YPD"
"4653",810,-6.10805703515,"DivAnc","1_YPD"
"4654",849,-3.30187706117,"DivAnc","1_YPD"
"4655",854,-5.9319657761,"DivAnc","1_YPD"
"4656",883,-3.11860721749,"DivAnc","1_YPD"
"4657",884,-3.22924810279,"DivAnc","1_YPD"
"4658",918,-6.10805703515,"DivAnc","1_YPD"
"4659",930,-5.63093578043,"DivAnc","1_YPD"
"4660",947,-4.64565903725,"DivAnc","1_YPD"
"4661",950,-6.40908703082,"DivAnc","1_YPD"
"4662",960,-3.11705259482,"DivAnc","1_YPD"
"4663",968,-6.10805703515,"DivAnc","1_YPD"
"4664",977,-3.13910735417,"DivAnc","1_YPD"
"4665",990,-6.40908703082,"DivAnc","1_YPD"
"4666",1003,-6.10805703515,"DivAnc","1_YPD"
"4667",1040,-3.51810743383,"DivAnc","1_YPD"
"4668",1045,-3.4796681051,"DivAnc","1_YPD"
"4669",1066,-6.10805703515,"DivAnc","1_YPD"
"4670",1068,-4.60290705683,"DivAnc","1_YPD"
"4671",1082,-4.36376405203,"DivAnc","1_YPD"
"4672",1095,-3.14758625762,"DivAnc","1_YPD"
"4673",1102,-3.21429527309,"DivAnc","1_YPD"
"4674",1132,-3.03251007376,"DivAnc","1_YPD"
"4675",1143,-3.07968915146,"DivAnc","1_YPD"
"4676",1175,-5.36769434566,"DivAnc","1_YPD"
"4677",1189,-2.971336468,"DivAnc","1_YPD"
"4678",1190,-4.94668903292,"DivAnc","1_YPD"
"4679",1197,-5.9319657761,"DivAnc","1_YPD"
"4680",1229,-5.80702703949,"DivAnc","1_YPD"
"4681",1249,-3.39582836553,"DivAnc","1_YPD"
"4682",1287,-6.10805703515,"DivAnc","1_YPD"
"4683",1291,-6.40908703082,"DivAnc","1_YPD"
"4684",1306,-6.10805703515,"DivAnc","1_YPD"
"4685",1326,-3.1812003262,"DivAnc","1_YPD"
"4686",1330,-4.7963031741,"DivAnc","1_YPD"
"4687",1392,-6.40908703082,"DivAnc","1_YPD"
"4688",1395,-3.58822904138,"DivAnc","1_YPD"
"4689",1410,-6.40908703082,"DivAnc","1_YPD"
"4690",1418,-4.5457641707,"DivAnc","1_YPD"
"4691",1447,-6.40908703082,"DivAnc","1_YPD"
"4692",1481,-3.9407397004,"DivAnc","1_YPD"
"4693",1508,-6.40908703082,"DivAnc","1_YPD"
"4694",1510,-3.28654350675,"DivAnc","1_YPD"
"4695",1515,-2.90150099105,"DivAnc","1_YPD"
"4696",1522,-5.71011702648,"DivAnc","1_YPD"
"4697",1539,-2.76751377764,"DivAnc","1_YPD"
"4698",1545,-6.10805703515,"DivAnc","1_YPD"
"4699",1567,-6.40908703082,"DivAnc","1_YPD"
"4700",1603,-5.9319657761,"DivAnc","1_YPD"
"4701",1610,-6.40908703082,"DivAnc","1_YPD"
"4702",1612,-6.40908703082,"DivAnc","1_YPD"
"4703",1618,-3.08091136938,"DivAnc","1_YPD"
"4704",1627,-3.62446973818,"DivAnc","1_YPD"
"4705",1629,-6.40908703082,"DivAnc","1_YPD"
"4706",1633,-3.86626160386,"DivAnc","1_YPD"
"4707",1639,-4.23011008352,"DivAnc","1_YPD"
"4708",1648,-3.21042994386,"DivAnc","1_YPD"
"4709",1658,-4.73698917288,"DivAnc","1_YPD"
"4710",1756,-3.40865295334,"DivAnc","1_YPD"
"4711",1809,-6.40908703082,"DivAnc","1_YPD"
"4712",1810,-6.40908703082,"DivAnc","1_YPD"
"4713",1815,-3.13079082273,"DivAnc","1_YPD"
"4714",1829,-3.4626347658,"DivAnc","1_YPD"
"4715",1852,-3.57466632713,"DivAnc","1_YPD"
"4716",1895,-5.17863810944,"DivAnc","1_YPD"
"4717",1902,-6.10805703515,"DivAnc","1_YPD"
"4718",1926,-3.8213760658,"DivAnc","1_YPD"
"4719",1927,-4.5639889908,"DivAnc","1_YPD"
"4720",1949,-6.40908703082,"DivAnc","1_YPD"
"4721",1986,-3.17381115413,"DivAnc","1_YPD"
"4722",2033,-2.92110069969,"DivAnc","1_YPD"
"4723",2034,-6.40908703082,"DivAnc","1_YPD"
"4724",2037,-6.40908703082,"DivAnc","1_YPD"
"4725",2068,-4.55175453439,"DivAnc","1_YPD"
"4726",2089,-6.10805703515,"DivAnc","1_YPD"
"4727",2100,-3.17914934491,"DivAnc","1_YPD"
"4728",2117,-5.80702703949,"DivAnc","1_YPD"
"4729",2146,-6.40908703082,"DivAnc","1_YPD"
"4730",2155,-4.85278453005,"DivAnc","1_YPD"
"4731",2157,-2.34432963139,"DivAnc","1_YPD"
"4732",2170,-2.57231998342,"DivAnc","1_YPD"
"4733",2174,-3.26638478508,"DivAnc","1_YPD"
"4734",2175,-3.34952361292,"DivAnc","1_YPD"
"4735",2191,-4.8293034342,"DivAnc","1_YPD"
"4736",2204,-6.40908703082,"DivAnc","1_YPD"
"4737",2211,-2.96959644043,"DivAnc","1_YPD"
"4738",2230,-3.30391760282,"DivAnc","1_YPD"
"4739",2270,-4.49527317843,"DivAnc","1_YPD"
"4740",2280,-3.14758625762,"DivAnc","1_YPD"
"4741",2286,-4.58954309527,"DivAnc","1_YPD"
"4742",2290,-6.10805703515,"DivAnc","1_YPD"
"4743",2341,-3.37325720556,"DivAnc","1_YPD"
"4744",2349,-2.65611716579,"DivAnc","1_YPD"
"4745",2367,-5.5639889908,"DivAnc","1_YPD"
"4746",2387,-3.24921918372,"DivAnc","1_YPD"
"4747",2391,-3.12782634376,"DivAnc","1_YPD"
"4748",2394,-5.80702703949,"DivAnc","1_YPD"
"4749",2395,-3.09311668536,"DivAnc","1_YPD"
"4750",2403,-4.75587451704,"DivAnc","1_YPD"
"4751",2438,-6.10805703515,"DivAnc","1_YPD"
"4752",2461,-6.10805703515,"DivAnc","1_YPD"
"4753",2469,-6.40908703082,"DivAnc","1_YPD"
"4754",2487,-3.00220636077,"DivAnc","1_YPD"
"4755",2503,-3.62233560867,"DivAnc","1_YPD"
"4756",2510,-6.40908703082,"DivAnc","1_YPD"
"4757",2541,-6.40908703082,"DivAnc","1_YPD"
"4758",2545,-6.40908703082,"DivAnc","1_YPD"
"4759",2567,-3.09733316976,"DivAnc","1_YPD"
"4760",2572,-6.40908703082,"DivAnc","1_YPD"
"4761",2635,-3.0876957525,"DivAnc","1_YPD"
"4762",2636,-6.40908703082,"DivAnc","1_YPD"
"4763",2673,-6.10805703515,"DivAnc","1_YPD"
"4764",2675,-4.18637055967,"DivAnc","1_YPD"
"4765",2689,-3.48377493932,"DivAnc","1_YPD"
"4766",2691,-3.21291084578,"DivAnc","1_YPD"
"4767",2712,-6.40908703082,"DivAnc","1_YPD"
"4768",2735,-5.9319657761,"DivAnc","1_YPD"
"4769",2758,-3.42231529655,"DivAnc","1_YPD"
"4770",2785,-2.96754899211,"DivAnc","1_YPD"
"4771",2797,-6.40908703082,"DivAnc","1_YPD"
"4772",2803,-6.10805703515,"DivAnc","1_YPD"
"4773",2826,-4.94668903292,"DivAnc","1_YPD"
"4774",2847,-2.8997500728,"DivAnc","1_YPD"
"4775",2860,-6.10805703515,"DivAnc","1_YPD"
"4776",2874,-6.40908703082,"DivAnc","1_YPD"
"4777",2940,-4.43595917722,"DivAnc","1_YPD"
"4778",2966,-2.94999624122,"DivAnc","1_YPD"
"4779",2967,-5.9319657761,"DivAnc","1_YPD"
"4780",2985,-6.10805703515,"DivAnc","1_YPD"
"4781",3014,-6.40908703082,"DivAnc","1_YPD"
"4782",3018,-6.40908703082,"DivAnc","1_YPD"
"4783",3028,-2.82941773726,"DivAnc","1_YPD"
"4784",3029,-3.02527166484,"DivAnc","1_YPD"
"4785",3037,-4.75587451704,"DivAnc","1_YPD"
"4786",3042,-3.2246795454,"DivAnc","1_YPD"
"4787",3061,-4.91772533698,"DivAnc","1_YPD"
"4788",3103,-5.80702703949,"DivAnc","1_YPD"
"4789",3123,-6.40908703082,"DivAnc","1_YPD"
"4790",3150,-5.71011702648,"DivAnc","1_YPD"
"4791",3171,-5.71011702648,"DivAnc","1_YPD"
"4792",3191,-6.10805703515,"DivAnc","1_YPD"
"4793",3194,-3.05536309323,"DivAnc","1_YPD"
"4794",3213,-3.20714396741,"DivAnc","1_YPD"
"4795",3231,-2.38035315147,"DivAnc","1_YPD"
"4796",3234,-6.10805703515,"DivAnc","1_YPD"
"4797",3248,-6.40908703082,"DivAnc","1_YPD"
"4798",3285,-6.10805703515,"DivAnc","1_YPD"
"4799",3291,-3.0517240002,"DivAnc","1_YPD"
"4800",3293,-6.40908703082,"DivAnc","1_YPD"
"4801",3294,-4.8293034342,"DivAnc","1_YPD"
"4802",3312,-6.40908703082,"DivAnc","1_YPD"
"4803",3358,-4.52259630564,"DivAnc","1_YPD"
"4804",3408,-3.33500234179,"DivAnc","1_YPD"
"4805",3424,-2.87341322739,"DivAnc","1_YPD"
"4806",3451,-3.92053631432,"DivAnc","1_YPD"
"4807",3455,-6.40908703082,"DivAnc","1_YPD"
"4808",3466,-6.40908703082,"DivAnc","1_YPD"
"4809",3472,-6.10805703515,"DivAnc","1_YPD"
"4810",3510,-2.63978357063,"DivAnc","1_YPD"
"4811",3545,-6.40908703082,"DivAnc","1_YPD"
"4812",3565,-6.40908703082,"DivAnc","1_YPD"
"4813",3575,-5.63093578043,"DivAnc","1_YPD"
"4814",3596,-3.29816078855,"DivAnc","1_YPD"
"4815",3597,-6.40908703082,"DivAnc","1_YPD"
"4816",3639,-6.40908703082,"DivAnc","1_YPD"
"4817",3668,-3.5011385092,"DivAnc","1_YPD"
"4818",3713,-4.91772533698,"DivAnc","1_YPD"
"4819",3728,-6.10805703515,"DivAnc","1_YPD"
"4820",3747,-6.40908703082,"DivAnc","1_YPD"
"4821",3756,-3.01656594088,"DivAnc","1_YPD"
"4822",3765,-6.40908703082,"DivAnc","1_YPD"
"4823",3799,-6.10805703515,"DivAnc","1_YPD"
"4824",3830,-3.29082230473,"DivAnc","1_YPD"
"4825",3833,-3.29782451716,"DivAnc","1_YPD"
"4826",3874,-6.40908703082,"DivAnc","1_YPD"
"4827",3895,-2.87429967219,"DivAnc","1_YPD"
"4828",3900,-6.40908703082,"DivAnc","1_YPD"
"4829",3972,-5.80702703949,"DivAnc","1_YPD"
"4830",3987,-6.10805703515,"DivAnc","1_YPD"
"4831",4026,-3.04322481541,"DivAnc","1_YPD"
"4832",4031,-6.40908703082,"DivAnc","1_YPD"
"4833",4036,-3.15044974809,"DivAnc","1_YPD"
"4834",4058,-4.36376405203,"DivAnc","1_YPD"
"4835",4070,-3.4077860978,"DivAnc","1_YPD"
"4836",4103,-3.06607253367,"DivAnc","1_YPD"
"4837",4105,-3.78895097584,"DivAnc","1_YPD"
"4838",4141,-6.40908703082,"DivAnc","1_YPD"
"4839",4148,-3.19318521761,"DivAnc","1_YPD"
"4840",4159,-3.33831056797,"DivAnc","1_YPD"
"4841",4169,-5.63093578043,"DivAnc","1_YPD"
"4842",4192,-6.40908703082,"DivAnc","1_YPD"
"4843",4234,-6.40908703082,"DivAnc","1_YPD"
"4844",4235,-4.44060408226,"DivAnc","1_YPD"
"4845",4298,-6.10805703515,"DivAnc","1_YPD"
"4846",4353,-6.10805703515,"DivAnc","1_YPD"
"4847",4361,-4.85278453005,"DivAnc","1_YPD"
"4848",4389,-3.55538881904,"DivAnc","1_YPD"
"4849",4439,-6.40908703082,"DivAnc","1_YPD"
"4850",4441,-5.71011702648,"DivAnc","1_YPD"
"4851",4485,-3.17154329267,"DivAnc","1_YPD"
"4852",4532,-3.07624476382,"DivAnc","1_YPD"
"4853",4558,-5.80702703949,"DivAnc","1_YPD"
"4854",4579,-3.12263056107,"DivAnc","1_YPD"
"4855",4590,-6.40908703082,"DivAnc","1_YPD"
"4856",4618,-3.20307115405,"DivAnc","1_YPD"
"4857",4632,-5.9319657761,"DivAnc","1_YPD"
"4858",4657,-2.70160201885,"DivAnc","1_YPD"
"4859",4706,-4.91772533698,"DivAnc","1_YPD"
"4860",4710,-3.87633265182,"DivAnc","1_YPD"
"4861",4717,-2.58450565458,"DivAnc","1_YPD"
"4862",4723,-5.5639889908,"DivAnc","1_YPD"
"4863",4796,-5.9319657761,"DivAnc","1_YPD"
"4864",4829,-5.80702703949,"DivAnc","1_YPD"
"4865",4841,-6.10805703515,"DivAnc","1_YPD"
"4866",4843,-5.63093578043,"DivAnc","1_YPD"
"4867",4856,-3.36493940994,"DivAnc","1_YPD"
"4868",4863,-3.16086846963,"DivAnc","1_YPD"
"4869",4886,-3.38173742304,"DivAnc","1_YPD"
"4870",4900,-6.10805703515,"DivAnc","1_YPD"
"4871",4933,-3.97611773994,"DivAnc","1_YPD"
"4872",4954,-4.91772533698,"DivAnc","1_YPD"
"4873",4960,-6.10805703515,"DivAnc","1_YPD"
"4874",4968,-3.09669808145,"DivAnc","1_YPD"
"4875",5015,-2.96038071091,"DivAnc","1_YPD"
"4876",5026,-6.40908703082,"DivAnc","1_YPD"
"4877",5036,-3.40433587523,"DivAnc","1_YPD"
"4878",5049,-6.40908703082,"DivAnc","1_YPD"
"4879",5050,-5.9319657761,"DivAnc","1_YPD"
"4880",5054,-6.40908703082,"DivAnc","1_YPD"
"4881",5057,-4.89057309094,"DivAnc","1_YPD"
"4882",5097,-5.71011702648,"DivAnc","1_YPD"
"4883",5112,-6.10805703515,"DivAnc","1_YPD"
"4884",5116,-2.94879070406,"DivAnc","1_YPD"
"4885",5133,-4.73698917288,"DivAnc","1_YPD"
"4886",5171,-2.96566756903,"DivAnc","1_YPD"
"4887",5211,-3.28621610795,"DivAnc","1_YPD"
"4888",5228,-6.40908703082,"DivAnc","1_YPD"
"4889",5237,-6.40908703082,"DivAnc","1_YPD"
"4890",5257,-6.40908703082,"DivAnc","1_YPD"
"4891",5265,-2.82430365182,"DivAnc","1_YPD"
"4892",5271,-6.40908703082,"DivAnc","1_YPD"
"4893",5296,-6.40908703082,"DivAnc","1_YPD"
"4894",5298,-3.37126228023,"DivAnc","1_YPD"
"4895",5307,-3.70493651398,"DivAnc","1_YPD"
"4896",5331,-6.40908703082,"DivAnc","1_YPD"
"4897",5335,-6.10805703515,"DivAnc","1_YPD"
"4898",5384,-6.10805703515,"DivAnc","1_YPD"
"4899",5388,-6.10805703515,"DivAnc","1_YPD"
"4900",5395,-6.40908703082,"DivAnc","1_YPD"
"4901",5403,-2.90123115912,"DivAnc","1_YPD"
"4902",5409,-5.71011702648,"DivAnc","1_YPD"
"4903",5426,-6.10805703515,"DivAnc","1_YPD"
"4904",5461,-6.40908703082,"DivAnc","1_YPD"
"4905",5482,-6.40908703082,"DivAnc","1_YPD"
"4906",5492,-3.38955534629,"DivAnc","1_YPD"
"4907",5494,-6.40908703082,"DivAnc","1_YPD"
"4908",5503,-3.55296258657,"DivAnc","1_YPD"
"4909",5537,-3.28490897534,"DivAnc","1_YPD"
"4910",5541,-6.10805703515,"DivAnc","1_YPD"
"4911",5600,-3.33463631186,"DivAnc","1_YPD"
"4912",5604,-6.10805703515,"DivAnc","1_YPD"
"4913",5606,-6.40908703082,"DivAnc","1_YPD"
"4914",5610,-4.61669534132,"DivAnc","1_YPD"
"4915",5634,-6.40908703082,"DivAnc","1_YPD"
"4916",5674,-3.35716311477,"DivAnc","1_YPD"
"4917",5683,-5.9319657761,"DivAnc","1_YPD"
"4918",5695,-3.28588895578,"DivAnc","1_YPD"
"4919",5715,-3.33063021276,"DivAnc","1_YPD"
"4920",5741,-4.68481116122,"DivAnc","1_YPD"
"4921",5753,-3.10632332234,"DivAnc","1_YPD"
"4922",5777,-5.08686773608,"DivAnc","1_YPD"
"4923",5816,-3.69224930752,"DivAnc","1_YPD"
"4924",5822,-5.80702703949,"DivAnc","1_YPD"
"4925",5844,-3.55721743009,"DivAnc","1_YPD"
"4926",5869,-3.44624434962,"DivAnc","1_YPD"
"4927",5920,-2.9749973924,"DivAnc","1_YPD"
"4928",5930,-2.73065970838,"DivAnc","1_YPD"
"4929",5933,-5.15381452571,"DivAnc","1_YPD"
"4930",5941,-6.40908703082,"DivAnc","1_YPD"
"4931",5949,-6.10805703515,"DivAnc","1_YPD"
"4932",5952,-6.40908703082,"DivAnc","1_YPD"
"4933",5953,-4.11905241945,"DivAnc","1_YPD"
"4934",5962,-6.40908703082,"DivAnc","1_YPD"
"4935",5982,-3.17053914314,"DivAnc","1_YPD"
"4936",6059,-4.4796681051,"DivAnc","1_YPD"
"4937",6063,-5.5639889908,"DivAnc","1_YPD"
"4938",6163,-5.9319657761,"DivAnc","1_YPD"
"4939",6203,-6.10805703515,"DivAnc","1_YPD"
"4940",6230,-5.9319657761,"DivAnc","1_YPD"
"4941",6252,-6.10805703515,"DivAnc","1_YPD"
"4942",6269,-4.7963031741,"DivAnc","1_YPD"
"4943",6296,-3.80056099724,"DivAnc","1_YPD"
"4944",6311,-4.77561857524,"DivAnc","1_YPD"
"4945",6328,-6.10805703515,"DivAnc","1_YPD"
"4946",6358,-4.9319657761,"DivAnc","1_YPD"
"4947",6387,-4.77561857524,"DivAnc","1_YPD"
"4948",6395,-6.40908703082,"DivAnc","1_YPD"
"4949",6426,-2.77754180298,"DivAnc","1_YPD"
"4950",6428,-3.77865915579,"DivAnc","1_YPD"
"4951",6438,-5.13033342986,"DivAnc","1_YPD"
"4952",6444,-3.20851010406,"DivAnc","1_YPD"
"4953",6449,-4.67669327099,"DivAnc","1_YPD"
"4954",6450,-6.40908703082,"DivAnc","1_YPD"
"4955",6484,-6.40908703082,"DivAnc","1_YPD"
"4956",6502,-3.34952361292,"DivAnc","1_YPD"
"4957",6504,-3.22838782952,"DivAnc","1_YPD"
